Filename,ClassId
09941,6
05926,5
05554,11
11118,13
06441,4
06833,2
10758,10
07201,9
10261,7
07738,1
02066,11
11853,25
11421,13
03181,10
11386,12
03626,30
06178,4
12534,13
00094,12
12293,23
00733,17
01173,34
11040,12
03992,35
06519,1
03247,1
10600,2
02407,11
02875,17
07359,23
04999,35
01960,1
01512,18
12155,11
00887,1
09819,13
00352,16
00856,1
00424,10
12184,4
00383,4
12623,35
01264,10
04948,31
02371,2
10176,30
07388,6
03531,4
03943,13
11091,16
03296,3
11736,23
01605,8
00045,31
12242,14
03150,22
11882,8
11357,1
02710,25
10965,3
10517,15
00500,22
00972,13
09239,18
01895,17
08479,4
01340,13
10052,13
02980,9
07979,2
02255,12
11612,17
03867,41
03415,1
01086,25
08018,12
01721,13
05198,3
12366,1
00161,16
09658,10
11273,25
03074,5
10433,28
10841,1
02193,11
10394,13
02634,35
02142,12
10890,4
10345,9
03702,22
11505,2
11977,25
05149,9
00617,1
09689,4
12410,35
01057,33
04709,1
03363,25
11164,1
02951,8
02523,13
10083,3
02284,4
10724,12
04368,18
01436,11
01844,2
01391,38
00276,34
05528,26
12071,26
09076,5
05011,1
12548,9
04651,10
08636,13
08191,5
07744,5
06104,4
04230,9
08257,12
04597,5
08982,2
09865,4
09417,22
05470,22
05802,11
12129,8
00489,14
06917,18
06565,9
02809,38
07325,13
07482,8
07821,5
07453,7
06213,4
05306,38
00458,39
09361,1
08286,26
08953,34
08521,18
01218,9
04546,2
04934,8
06672,3
10919,16
07795,4
07032,4
04680,1
08140,1
04127,8
01679,13
00039,38
05767,38
12599,10
09700,5
01347,38
04419,7
01892,1
05259,38
00975,8
00507,42
09599,11
03412,14
03860,31
06899,32
11615,13
02252,25
10055,10
02987,6
00166,13
05638,13
12361,7
04078,11
01726,35
01081,2
10393,20
02633,23
10846,13
10434,9
02194,5
03073,10
11274,1
11970,2
11502,13
03705,6
10342,10
02145,4
10897,5
01050,4
08769,32
12417,4
09129,10
00610,18
02283,9
10723,10
02524,20
02956,11
10084,38
11163,7
06848,17
03364,10
12076,37
05288,15
09548,23
00271,18
01396,13
01843,29
01431,33
08308,12
08196,3
01108,38
04656,38
08631,38
09071,11
05016,4
00748,1
11828,2
06103,9
07743,11
09410,6
09862,10
00329,2
05805,37
05477,13
04590,10
08985,5
04237,8
01569,5
08250,35
07485,31
07322,1
06562,35
06910,8
03938,32
06214,4
07454,42
07826,26
08526,7
08954,1
04933,39
04541,2
08281,3
05301,11
09366,12
07035,26
07792,12
06675,37
05760,11
09707,2
00799,15
12239,10
08147,34
04120,4
04687,6
06497,38
11669,2
06330,12
10029,7
02589,18
07902,4
07570,1
08870,15
08402,12
04465,10
04817,2
05582,11
09997,28
05225,6
00909,38
09242,18
10448,11
07111,10
11208,5
06751,34
09184,9
05644,23
09623,8
08063,11
04004,8
04772,28
08715,12
09155,22
05132,39
05695,12
03779,1
06027,34
06780,10
07667,31
02139,1
10499,1
09946,5
09534,35
05553,9
05921,35
09293,13
04313,39
08374,35
02558,1
07206,17
06834,7
06446,1
03318,13
11381,38
03621,23
11426,10
11854,1
03186,13
02061,35
07098,18
10266,38
01174,38
12294,22
00734,15
12533,17
00093,14
02872,14
02400,28
10607,3
03240,4
11047,16
03995,13
00355,6
05879,38
12152,8
00880,1
01515,1
01967,4
08928,3
01263,5
00384,35
12624,30
00423,9
00851,2
12183,10
03291,5
11731,11
03944,8
03536,13
06268,35
11096,13
10171,11
07428,31
02376,2
12245,7
00042,18
01602,1
10510,12
10962,4
02717,11
07049,25
11350,36
06609,12
03157,18
11885,9
09847,10
09435,2
05452,38
05820,3
09392,2
04212,17
08275,11
07307,35
02459,18
03219,10
06935,4
06547,22
04673,2
08614,38
09054,4
05033,18
05794,34
06126,2
03678,10
06681,9
02038,25
07766,12
10598,22
10549,18
07010,25
11309,7
06650,10
09085,1
05745,4
09722,34
08162,33
04105,9
06596,2
11768,20
06231,8
10128,13
02488,13
07803,11
07471,38
08971,25
08503,10
04564,2
04916,17
05483,7
09896,13
00808,17
05324,5
09343,1
12344,35
00143,18
01703,25
10411,10
10863,11
07148,33
02616,1
11251,38
03056,31
06708,42
11984,6
08829,13
01362,8
00285,1
00522,31
00950,12
12082,38
03390,4
11630,8
06369,18
03845,35
03437,18
11197,12
10070,25
02277,10
07529,14
02973,11
02501,12
10706,42
03341,4
11146,32
03894,22
05978,10
00254,38
12053,20
00981,7
01414,38
01866,9
11280,4
03720,41
11527,33
11955,4
03087,4
02160,4
07199,10
10367,33
01075,42
12395,4
00635,7
12432,33
00192,12
02382,2
10622,17
02425,25
02857,18
10185,3
11062,8
03265,16
06949,1
12177,4
05389,17
09449,12
00370,10
01297,33
01942,5
01530,13
08209,5
11871,9
11403,18
03604,2
10243,23
02044,3
10996,17
01151,5
08668,36
12516,13
09028,1
00711,36
05739,4
00067,2
12260,2
01627,38
04179,4
01180,18
10292,9
02732,10
10947,18
10535,25
02095,17
03172,18
11375,23
04518,10
01246,28
01993,11
00874,4
00406,8
05358,4
12601,38
09498,15
03513,38
03961,15
06998,8
11714,34
02353,1
10154,17
02886,39
07134,12
07693,18
06774,25
05661,7
09606,12
00698,1
12338,35
08046,11
04021,11
04786,10
06315,7
03839,2
07555,12
07927,35
08427,12
08855,4
04832,8
04440,5
08380,10
05200,35
09267,31
09511,38
09963,2
05904,4
05576,4
00228,8
04491,12
08884,14
01468,7
04336,1
08351,38
07584,5
07223,5
06463,9
06811,1
08097,34
04757,14
01009,12
08730,42
09170,30
00649,2
05117,12
11929,18
06002,4
07642,10
03262,2
11065,1
02850,25
02422,31
10182,38
02385,10
10625,9
01537,39
01945,8
04269,38
01290,4
05429,13
00377,13
12170,9
02043,1
10991,3
10244,7
03603,4
11404,31
11876,5
00716,2
05048,35
12511,33
09788,1
04608,4
01156,4
01187,2
08119,17
01620,5
05099,5
12267,5
00060,38
09759,13
11372,26
03175,1
10532,38
10940,38
02092,9
10295,25
02735,13
12606,38
00401,36
00873,28
09338,7
01994,11
08578,38
01241,22
10153,13
02881,2
02354,35
07878,13
11713,8
03966,9
03514,12
06773,13
10818,11
07694,38
07133,25
04781,4
08041,12
01778,35
04026,31
05666,7
00138,2
09601,16
12498,32
07920,11
07552,12
06312,2
00559,30
05207,11
09260,5
08387,8
08852,25
08420,5
04447,2
04835,10
01319,35
04331,18
08356,3
04496,42
08883,4
09964,12
09516,1
05571,38
05903,11
12028,12
00588,5
06816,18
06464,31
07224,4
02908,15
07583,16
09177,26
05110,38
12449,25
04750,17
08737,15
08090,33
07645,25
06005,1
01939,2
04215,16
08272,38
09395,12
09432,2
09840,10
05827,35
05455,18
11019,11
06540,2
06932,28
10659,30
07300,2
05793,31
09053,5
05034,3
04674,9
08613,31
02798,38
10238,23
07761,9
11478,5
06686,9
06121,13
03109,33
06657,22
07017,4
02749,13
08165,4
04102,15
05742,18
09725,18
09082,5
10688,5
02328,10
07476,33
07804,13
06236,10
03568,13
06591,10
05323,13
09344,14
05484,38
09891,7
08504,9
08976,4
04911,17
04563,13
01704,16
00144,17
12343,5
03051,1
11983,1
11256,17
02611,18
10864,3
10416,1
00957,36
00525,13
12085,10
00282,31
04849,25
01365,10
02270,12
10077,36
07289,3
03430,12
03842,12
11190,14
03397,16
11637,5
11141,4
03893,1
03346,3
06418,18
10701,9
07258,42
02506,1
02974,18
04898,1
01861,42
01413,34
12054,13
00986,5
09918,32
00253,36
10360,17
02167,16
07639,35
11952,3
11520,25
03080,9
11287,9
06079,34
03727,38
12435,4
00195,2
12392,3
00632,25
01072,8
05855,10
05427,38
00379,18
09440,5
09832,2
05380,15
08200,1
01539,25
04267,5
07372,25
06532,18
06940,38
06295,17
08661,2
04606,4
01158,9
00718,1
05046,1
09021,2
09786,13
06153,13
11878,10
07713,6
07065,1
06182,4
06625,38
12269,9
05097,4
09757,5
05730,25
01189,12
04170,4
08117,4
06991,31
06244,23
03968,18
07404,36
07876,18
04963,12
04511,30
08576,10
08904,2
09491,9
12608,18
05884,11
09336,2
05351,9
12331,13
00691,4
12496,33
05668,5
00136,18
01776,11
04028,7
10816,5
10464,8
02663,1
11224,6
03784,1
11583,26
03023,35
08389,5
04449,3
01317,18
00925,3
00557,8
05209,13
11645,26
03442,3
03830,1
10005,13
02202,33
02574,2
02906,37
10773,3
03334,5
06818,17
11694,9
03493,24
11133,16
00221,4
09518,4
00586,2
12026,10
08358,31
01813,9
01461,3
04498,2
03755,9
11920,13
11552,38
02115,13
10312,15
08739,35
01000,17
00640,7
09179,38
12447,28
10657,35
02822,35
02450,11
11017,38
03210,5
12102,2
05829,11
00305,3
01545,38
01937,30
06688,38
11476,5
11804,4
03671,3
10236,2
02796,8
10591,31
02031,7
01683,23
01124,13
12563,30
00764,12
00012,30
12215,26
01652,13
07019,8
02747,1
10540,4
10932,4
03107,22
06659,25
11300,10
01233,4
08978,8
01594,11
00473,1
00801,25
06238,25
03914,4
03566,2
11761,3
02326,23
07478,12
10686,25
02481,30
10121,26
07141,8
10418,35
06701,15
11258,8
09673,10
05614,25
04054,15
08033,9
08794,13
06360,36
11639,33
03399,5
07952,35
07520,18
07287,8
10079,1
04435,5
04847,9
08820,2
08452,23
04392,4
09212,35
00959,20
05275,12
00988,4
05503,26
05971,1
09916,6
09564,2
08483,25
04896,1
08324,35
04343,14
07983,38
07256,17
02508,9
03348,5
06864,5
06416,35
04085,7
08745,8
04722,12
05162,11
09105,10
06077,33
03729,25
11289,1
07190,11
02169,2
07637,34
03217,31
06549,38
11010,13
07309,1
02457,2
02825,17
10650,2
01930,13
01542,3
00302,2
09849,32
12105,31
10596,11
02036,18
07768,16
10231,5
02791,17
06128,28
03676,2
11803,4
11471,8
00763,3
12564,23
01123,26
01684,31
01655,13
12212,28
00015,9
11307,38
03100,35
10935,4
10547,18
02740,23
09898,2
00806,26
00474,35
01593,10
04918,25
01234,15
02486,35
10126,1
02321,5
10681,11
11766,5
06598,5
03561,1
03913,35
03058,31
06706,9
07146,40
02618,34
08793,2
04053,5
08034,9
09674,17
05613,13
07280,4
02279,7
07527,29
07955,33
11199,9
06367,4
03439,1
09215,5
05272,1
04395,38
04840,5
04432,8
08455,1
08827,17
08323,6
01868,25
04344,2
08484,33
04891,38
05976,2
05504,11
09563,5
09911,1
06411,38
06863,35
11148,25
07251,15
10708,4
07984,38
05165,28
09102,1
08742,1
04725,26
04082,4
07630,1
10369,2
07197,38
06070,35
03089,10
11529,25
01299,7
08207,7
04260,40
05387,10
12179,17
05420,17
05852,35
09835,11
09447,6
06292,18
06947,12
06535,2
07375,31
02859,38
09781,18
12518,31
05041,5
09026,11
08666,17
04601,5
10998,4
07714,18
06154,17
06622,38
06185,8
07062,14
10949,11
01629,9
04177,4
08110,4
09750,13
05737,4
00069,30
05090,9
07871,4
07403,9
02888,1
06243,38
06996,26
09331,7
00408,5
05356,4
09496,15
05883,28
04516,2
04964,14
01248,3
08903,35
08571,17
01771,3
08048,8
04788,10
12491,5
09608,25
00131,3
12336,39
00696,5
11584,4
03024,5
11223,13
03783,30
02664,25
10463,4
10811,23
09269,9
00550,36
00922,4
01310,5
08429,10
02205,12
07929,15
10002,20
03837,2
03445,1
11642,16
03494,25
11134,35
03333,31
11693,1
10774,35
02901,38
02573,18
01466,8
01814,38
04338,4
00581,10
12021,15
05578,33
00226,12
10315,12
02112,18
11555,10
11927,17
03752,29
12440,18
00647,7
05119,9
08099,35
04759,1
01007,3
00833,18
00441,17
09378,9
08538,13
01201,5
07838,2
02314,4
10113,11
03554,8
03926,20
11753,3
08159,38
01660,8
04699,26
00020,4
09719,3
12580,2
00787,10
12227,11
03135,1
11495,11
03692,12
11332,11
02775,11
10900,4
10572,18
10204,11
02003,30
11836,5
11444,8
03643,18
12551,22
05008,35
00756,2
08188,38
01116,8
04648,35
11025,17
03585,10
11782,17
03222,6
10665,38
02462,10
02810,25
04229,38
01905,38
01577,28
12130,25
00490,17
00337,34
05469,8
12409,20
09690,10
09137,4
05150,4
04710,38
08777,38
07605,11
10889,9
06045,4
01388,12
04371,35
08316,4
12068,25
05296,11
09556,35
09924,38
05943,2
05531,7
06383,8
06424,4
06856,12
02948,15
07264,6
07512,38
07960,2
02999,5
06352,23
06887,38
05247,8
00519,4
09220,38
05992,31
09587,4
08460,11
08812,15
01359,2
04875,14
04407,9
06733,2
06094,12
07173,4
10858,1
08001,5
04066,38
01738,17
00178,13
05626,5
09641,5
05181,38
07391,35
07844,35
07436,8
02368,8
03528,38
06276,35
11088,8
05363,30
09304,13
04284,1
08936,15
08544,4
04523,2
04951,40
06617,33
03149,2
02709,25
07057,8
08682,31
08125,12
04142,18
05702,12
09765,10
09013,1
05074,16
04634,26
08653,13
04193,18
07721,38
07086,5
10278,4
06161,6
11438,1
03198,1
04255,12
01979,5
08232,1
04980,40
08595,17
09800,13
09472,1
05415,12
05867,13
06972,6
06500,35
11059,9
07340,29
07895,35
10619,2
07679,8
02127,5
10487,17
02680,1
10320,18
03767,13
06039,1
11560,13
11912,18
00672,36
12475,37
01032,11
01795,12
06458,30
03306,34
11101,11
02934,13
02546,7
07218,11
10741,36
01453,4
01821,28
09958,2
00213,5
12014,12
09989,8
00565,25
00917,38
01482,1
01325,18
04809,17
10037,33
02597,25
10790,13
02230,14
06489,15
11677,14
03802,5
03470,8
01744,10
12303,9
00104,33
11216,2
03011,9
10456,9
10824,25
02651,12
06271,12
03288,31
11728,35
07431,12
07843,10
10168,4
07396,17
08543,35
08931,33
04956,2
04524,7
04283,1
05364,6
00848,12
09303,26
07050,10
10509,10
06610,12
11349,12
05705,41
09762,18
08122,2
04145,1
08685,23
04194,10
04633,38
08654,13
09014,1
05073,13
11398,35
03638,1
06166,36
07081,28
07726,4
02078,38
00899,6
09475,9
09807,4
05860,10
05412,13
04987,25
08592,4
04252,17
08235,31
07892,25
02419,31
07347,31
06507,17
06975,38
03259,2
11915,38
11567,17
06799,31
03760,10
02687,25
10327,15
02120,38
10480,33
01792,38
01035,2
12472,3
00675,4
10746,6
02541,12
02933,10
11106,25
03301,10
12013,17
00214,25
05938,17
01826,14
01454,2
08869,4
01322,15
01485,12
00910,1
00562,10
03477,12
03805,3
06329,5
11670,11
10797,35
07569,18
02237,14
10030,11
02590,13
00103,11
12304,3
01743,2
02656,25
07108,11
10823,26
10451,2
06748,13
03016,2
11211,14
08298,1
01206,40
04558,2
05318,18
00446,25
00834,28
11754,13
03921,12
03553,32
10114,11
02313,1
00780,2
12220,13
00027,10
05779,30
12587,6
04139,1
01667,6
10575,4
10907,14
02772,4
03695,9
11335,4
03132,1
11492,12
03644,38
11443,5
11831,12
02004,9
10203,18
01111,5
08628,14
09068,25
00751,28
12556,16
02817,31
02465,12
10662,18
11785,38
06909,12
03225,23
11022,11
03582,38
09409,25
00330,4
12137,5
00497,9
01570,17
01902,31
08249,8
04589,3
01049,35
04717,36
08770,5
09130,13
05157,5
00609,10
09697,5
06042,25
11969,10
07602,25
09923,14
09551,9
00268,2
05536,2
05944,25
05291,25
04376,5
01428,17
08311,1
07263,8
06851,35
06423,5
06384,4
06880,2
03879,8
06355,17
07967,5
07515,13
08815,6
08467,16
04400,31
04872,4
05995,5
09580,4
05240,4
09227,17
07174,16
06093,2
06734,2
05186,7
12378,10
05621,12
09646,42
01098,18
08006,20
04061,9
12194,3
00434,12
00846,1
00393,10
01274,6
04958,25
02361,11
07398,7
10166,22
11081,1
03953,38
03521,31
11726,25
03286,17
01615,2
00055,35
12252,30
11892,14
03140,5
11347,1
02700,2
10507,11
10975,2
10271,13
07728,9
02076,17
03191,12
11431,31
11843,1
03636,12
06168,8
11396,11
00084,10
12524,33
00723,11
12283,2
01163,17
03982,13
11050,11
06509,33
03257,8
10610,33
02865,4
02417,13
07349,9
04989,35
01502,8
01970,9
00897,31
12145,5
00342,9
09809,38
05682,17
05125,39
09142,1
08702,26
04765,20
10329,8
02689,1
07670,5
06797,1
11569,5
06030,15
08363,13
04304,38
01828,35
09284,2
05544,9
05936,8
09951,31
09523,1
11108,4
06823,5
06451,2
10748,14
07211,2
07915,2
07567,13
02239,35
10799,33
03479,12
06327,25
06480,22
09255,18
05232,14
09980,13
05595,12
04472,38
04800,10
08867,35
08415,9
06746,12
03018,25
02658,12
07106,36
04013,12
08074,2
09634,1
05653,14
09193,38
07443,12
07831,4
06203,14
09371,18
05316,11
00448,38
08296,11
01208,35
04924,10
04556,9
08531,4
08943,25
06662,2
07785,33
10909,13
07022,9
04690,12
04137,1
01669,38
08150,35
12589,3
09710,28
00029,11
05777,10
05001,14
09066,26
12558,35
08626,15
04641,2
08181,38
07754,2
06114,3
08247,13
04220,13
08992,9
04587,18
05812,13
05460,8
09407,22
09875,9
00499,11
12139,38
06575,2
06907,5
02819,38
07335,38
07492,10
10880,4
02152,31
10355,12
03712,17
11967,11
11515,9
05159,4
00607,38
09699,11
12400,3
01047,11
04719,14
03373,25
11174,16
10093,3
02533,1
02941,16
10734,6
02294,33
04378,35
01854,29
01426,10
01381,9
00266,5
05538,40
12061,13
09229,10
00962,12
00510,8
01885,1
01350,5
08469,26
02990,9
10042,17
07969,18
02245,35
11602,10
03405,23
03877,1
01096,11
01731,33
08008,16
12376,2
05188,4
09648,6
00171,38
11263,26
03064,12
02183,17
10851,35
10423,25
02624,13
10384,35
03928,5
06204,1
07836,35
07444,31
04551,25
04923,31
08944,18
08536,1
08291,13
09376,4
05311,14
07025,10
07782,8
06665,38
09717,38
05770,1
12229,25
00789,3
04130,4
08157,11
04697,11
08186,38
08621,5
01118,3
04646,2
05006,1
00758,3
09061,12
11838,9
06113,11
07753,2
00339,22
05467,10
05815,10
09872,4
09400,36
08995,16
04580,5
08240,31
04227,1
01579,28
07495,1
07332,24
06900,35
06572,9
11512,30
11960,18
03715,33
10352,23
10887,10
02155,5
08779,35
01040,38
12407,41
00600,2
09139,3
10733,2
02293,10
10094,35
02946,5
02534,8
11173,25
06858,18
03374,15
05298,35
12066,5
00261,14
09558,12
01386,4
08318,9
01421,10
01853,4
01357,12
04409,18
01882,11
05249,2
00517,1
00965,5
09589,11
03870,15
03402,15
11605,13
06889,10
02242,22
02997,12
10045,8
00176,5
05628,39
12371,28
04068,36
01736,2
01091,33
02623,5
10383,33
02184,8
10424,2
10856,25
03063,25
11264,35
01273,2
08938,6
00394,1
12193,35
00841,10
00433,34
11721,25
03281,4
11086,39
03526,10
03954,38
06278,31
10161,8
07438,8
02366,2
12255,18
00052,15
01612,6
10972,13
10500,13
02707,29
07059,8
11340,5
11895,25
06619,8
03147,4
03631,10
11391,11
03196,28
11844,9
11436,36
02071,12
10276,31
07088,30
01164,4
00724,38
12284,3
00083,5
12523,4
02410,38
02862,3
10617,4
03250,33
03985,1
11057,22
00345,38
05869,12
00890,13
12142,38
01977,12
01505,13
08705,11
04762,18
05122,1
09145,38
05685,6
03769,1
06037,13
06790,25
10489,30
07677,31
02129,13
05931,17
05543,38
09524,10
09956,38
09283,12
08364,25
04303,25
02548,9
07216,3
06456,26
06824,4
03308,7
11679,36
06487,11
06320,2
02599,30
10039,13
07560,9
07912,38
04807,25
04475,2
08412,12
08860,9
09987,24
05592,2
09252,5
05235,5
00919,5
10458,8
07101,5
11218,11
06741,2
09194,35
09633,9
05654,2
04014,13
08073,13
11614,14
06898,18
03413,6
03861,23
02986,25
10054,18
02253,11
01893,4
01346,35
04418,33
09598,2
05258,13
00974,10
00506,32
02195,13
10847,17
10435,14
02632,1
10392,17
11275,25
03072,2
12360,2
00167,14
05639,38
01080,2
04079,18
01727,40
08768,15
01051,18
00611,41
09128,5
12416,13
03704,4
11971,22
11503,38
10896,12
02144,2
10343,33
00270,18
09549,11
05289,23
12077,31
08309,18
01842,2
01430,13
01397,35
10085,34
02525,13
02957,28
10722,4
02282,13
06849,5
03365,16
11162,11
06102,22
11829,1
07742,25
08630,15
01109,12
04657,1
08197,10
05017,17
00749,30
09070,12
07323,5
07484,9
06563,5
06911,10
00328,8
05804,12
05476,32
09411,25
09863,8
08251,9
04236,2
01568,2
08984,11
04591,18
08280,4
04932,6
04540,2
08527,25
08955,5
09367,4
05300,18
03939,9
06215,10
07455,18
07827,23
12238,31
00798,4
09706,4
05761,2
04686,22
04121,7
08146,12
07793,2
07034,31
06674,38
04464,13
04816,25
08871,3
08403,39
09243,13
05224,2
00908,38
09996,2
05583,1
06331,10
11668,38
06496,25
07903,13
07571,11
02588,17
10028,24
09622,38
05645,5
09185,27
04005,25
08062,13
07110,3
10449,3
06750,4
11209,5
06781,38
03778,26
06026,13
10498,5
07666,2
02138,36
08714,5
04773,13
05694,17
05133,5
09154,12
02559,10
07207,38
06835,38
06447,17
03319,11
09292,10
05552,13
05920,4
09947,3
09535,38
08375,23
04312,23
01175,39
00092,2
12532,13
00735,38
12295,4
03187,25
11427,5
11855,38
03620,16
11380,10
10267,7
07099,11
02060,14
00881,1
12153,15
00354,12
05878,18
01514,11
01966,5
10606,12
02873,38
02401,12
03994,35
11046,3
03241,12
11097,38
03945,12
03537,9
06269,23
11730,17
03290,18
07429,1
02377,17
10170,14
01262,9
08929,2
12182,5
00422,23
00850,10
12625,12
00385,25
02716,5
07048,31
10511,10
10963,38
11884,2
06608,10
03156,3
11351,31
00043,12
12244,2
01603,25
09991,38
05584,17
09244,2
05223,18
04811,18
04463,8
08404,5
08876,10
07576,13
07904,26
02228,26
10788,5
06491,34
03468,1
06336,34
04002,12
08065,16
09182,31
09625,18
05642,11
06757,3
03009,4
02649,11
07117,12
07661,33
10338,8
02698,7
06021,10
06786,31
11578,2
05134,26
09153,12
05693,33
08713,12
04774,31
06440,1
06832,2
11119,23
07200,33
10759,25
08372,33
04315,13
01839,35
05927,25
05555,4
09532,14
09940,2
09295,6
00732,14
12292,9
00095,1
12535,1
01172,38
07739,29
02067,12
10260,15
03627,1
06179,13
11387,35
03180,8
11852,12
11420,13
01961,20
01513,13
04998,3
00353,14
09818,25
00886,33
12154,7
06518,1
03246,20
03993,39
11041,1
02406,34
02874,1
07358,2
10601,12
07389,31
10177,25
02370,11
11737,13
03297,13
11090,12
03530,1
03942,5
12622,12
00382,38
12185,13
00857,28
00425,13
01265,38
04949,13
11356,38
11883,18
03151,2
10964,31
10516,2
02711,10
01604,7
12243,15
00044,25
07978,36
02254,5
02981,5
10053,28
03866,10
03414,10
11613,1
09238,2
00501,30
00973,4
01341,9
08478,5
01894,2
03075,13
11272,39
02635,5
10395,5
02192,4
10432,14
10840,30
01720,10
08019,1
01087,4
09659,26
00160,13
12367,38
05199,13
09688,10
12411,9
05148,2
00616,25
01056,11
04708,38
10344,35
10891,7
02143,11
11504,29
11976,22
03703,2
01390,8
04369,35
01437,38
01845,11
12070,2
00277,39
05529,12
11165,2
03362,25
10725,1
02285,38
10082,26
02950,2
02522,3
07745,18
06105,12
12549,15
05010,25
09077,10
08190,5
08637,12
04650,4
06916,33
06564,14
07483,1
02808,38
07324,12
08983,33
04596,10
08256,2
04231,13
00488,9
12128,38
05471,11
05803,4
09864,33
09416,38
09360,14
05307,5
00459,1
01219,11
04547,7
04935,2
08952,33
08520,36
08287,2
07820,10
07452,25
06212,26
04126,14
01678,38
08141,2
04681,10
12598,35
09701,8
00038,16
05766,39
06673,9
07033,2
07794,35
10918,10
11661,23
03814,13
03466,11
06338,18
10021,38
02581,17
10786,14
07578,18
02226,4
01494,5
08878,13
01333,9
00573,6
00901,30
10440,35
10832,22
02647,31
07119,3
11200,6
06759,1
03007,33
12315,25
00112,16
01752,31
01024,38
01783,10
00664,13
12463,5
03771,7
11576,5
11904,11
06788,4
02131,9
10491,12
02696,11
10336,5
00205,9
05929,3
12002,5
01445,31
01837,4
02922,8
02550,1
10757,2
03310,30
11117,10
11389,4
03629,1
06177,3
07737,20
02069,30
07090,30
04622,4
08645,9
04185,11
09005,14
05062,38
02408,1
07356,38
07883,17
06964,18
06516,4
03248,1
09816,1
09464,12
05403,26
05871,25
00888,12
04243,14
08224,4
04996,12
08583,5
04292,29
08920,13
08552,5
04535,30
04947,8
05375,5
00859,11
09312,8
03299,2
11739,12
06260,2
10179,3
07387,35
07852,2
07420,1
05714,5
09773,2
08694,8
08133,18
04154,17
10518,32
07041,31
11358,5
06601,8
08476,38
08804,12
04863,15
04411,7
05251,40
09236,8
05984,3
09591,6
03868,25
06344,10
06891,12
07504,42
07976,35
05630,7
09657,5
05197,38
12369,25
08017,2
04070,11
01089,4
07165,11
06725,12
06082,3
11978,38
06053,25
07613,3
01058,15
04706,39
08761,23
09686,1
09121,4
05146,10
00618,10
07272,10
06395,23
06432,26
06840,2
05280,30
09540,10
09932,12
00279,1
05955,1
05527,32
04367,30
01439,10
08300,18
01100,35
08639,9
12547,25
09079,5
00740,5
11820,25
11452,4
03655,5
10212,10
02015,38
12126,12
00486,12
09418,18
00321,4
04598,5
01913,38
01561,2
08258,33
10673,1
02474,16
02806,10
11033,1
03593,9
11794,1
06918,13
03234,18
03542,11
03930,38
11745,6
02302,12
10105,7
01217,9
04549,18
08289,2
05309,6
00825,4
00457,8
02763,16
10916,36
10564,18
03123,4
11483,34
03684,33
11324,25
00036,3
05768,33
12596,13
00791,5
12231,35
04128,13
01676,2
05983,25
09596,26
05256,4
00508,1
09231,36
08803,5
08471,5
01348,7
04416,17
04864,1
02988,36
07971,28
07503,38
06896,4
06343,5
08010,23
04077,29
01729,4
05190,14
00169,17
05637,11
09650,38
06085,42
06722,5
10849,5
07162,7
07614,5
10898,16
06054,11
09126,25
05141,12
12418,7
09681,4
04701,4
08766,16
06847,1
06435,3
06392,33
02959,4
07275,6
04360,36
08307,16
01399,12
09935,17
09547,18
05520,34
05952,7
12079,16
05287,13
05019,26
00747,2
12540,25
01107,35
04659,2
08199,8
02012,38
10215,14
03652,17
11455,25
11827,33
04238,13
01566,25
01914,34
00326,9
05478,11
12121,12
00481,2
11793,9
03233,25
11034,25
03594,14
02801,12
02473,38
10674,18
10102,17
07829,4
02305,1
11742,8
03937,8
03545,13
00450,9
00822,3
09369,6
08529,25
01210,33
03683,4
11323,10
03124,35
11484,2
10563,23
10911,1
02764,2
04688,10
08148,12
01671,10
00796,12
12236,31
00031,17
09708,5
12591,5
10781,22
02221,12
10026,38
02586,38
03461,1
03813,10
06498,5
11666,11
00906,13
00574,13
09998,25
01334,1
04818,10
01493,5
03000,11
11207,32
02640,15
10835,2
10447,25
01755,5
00115,5
12312,7
12464,4
00663,5
01784,35
01023,35
02691,10
10331,13
07668,10
02136,13
10496,10
11903,9
11571,11
03776,1
06028,18
01830,5
01442,18
12005,5
09949,10
00202,4
11110,10
06449,4
03317,17
10750,1
02557,4
02925,13
07209,10
07097,38
10269,38
07730,5
11429,38
03189,2
06170,10
09002,11
05065,13
04182,31
04625,18
08642,9
11048,10
06511,18
06963,8
07884,30
10608,8
07351,35
04991,39
08584,11
04244,38
01968,1
08223,35
09463,11
09811,35
05876,4
05404,20
05372,4
09315,2
08555,38
08927,13
04940,9
04532,42
04295,2
07427,16
07855,1
02379,12
07380,5
03539,17
06267,4
11099,35
08134,4
04153,33
08693,18
05713,12
09774,8
06606,35
03158,10
02718,10
07046,13
11159,4
06872,38
06400,25
10719,12
07995,25
07240,12
08495,10
04880,18
08332,18
01879,25
04355,12
05515,25
05967,25
09900,5
09572,10
10378,13
07186,4
07621,34
03098,9
11538,38
06061,7
05174,4
09113,38
04093,1
08753,12
04734,1
04042,17
08025,18
08782,34
09665,25
05602,1
03049,11
06717,18
07157,13
02609,33
09204,35
05263,2
04423,1
04851,3
08836,25
08444,34
04384,12
02268,13
07944,5
07536,25
07291,5
11188,5
06376,38
03428,13
03111,25
11316,10
02751,11
10556,22
10924,17
01644,8
00004,11
12203,7
02330,28
10690,2
02497,4
10137,11
03902,13
03570,13
11777,38
06589,17
00465,38
00817,8
09889,33
04909,8
01225,26
01582,11
01553,5
